submission_date,industry,job_function,job_title,annual_salary_gross,additional_compensation,currency,country,city,remote_or_onsite,experience_field,education_level,gender,race
2023-04-12,Education (Higher Education),Computing or Tech,Associate Director of Learning Technology,97328.52799999999,0.0,GBP,USA,Boston,Hybrid,21-30 years,College degree,Man,White
2023-04-12,Retail,Computing or Tech,Solution delivery manager,71491.8,5957.65,GBP,Uganda,Vancouver,Hybrid,2-4 years,College degree,Woman,White
2023-04-12,Retail,Art & Design,VP of Creative,100546.0,0.0,GBP,USA,Seattle,On-site,21-30 years,College degree,Man,White
2023-04-12,Health care,Business or Consulting,"Director, product strategy",156047.392,0.0,GBP,USA,Boston,Fully remote,8-10 years,Master's degree,Woman,White
2023-04-12,Media & Digital,Media & Digital,Writer,52283.92,0.0,GBP,USA,Austin,Other/it's complicated,11-20 years,College degree,Woman,White
2023-04-12,Nonprofits,Nonprofits,"Senior Manager, Member Sales ",73197.488,3217.4719999999998,GBP,USA,"Washington, DC",Fully remote,8-10 years,College degree,Man,White
2023-04-12,Computing or Tech,Engineering or Manufacturing,Principal Engineer,180982.8,12065.52,GBP,USA,Cambridge,Hybrid,8-10 years,Master's degree,Non-binary,"Asian or Asian American, White"
2023-04-12,Nonprofits,Media & Digital,Sportswriter,28152.879999999997,4021.8399999999997,GBP,USA,Philadelphia,Other/it's complicated,11-20 years,Master's degree,Man,White
2023-04-12,Nonprofits,"Galleries, Libraries, Archives & Museums",Librarian/Archivist,68371.28,0.0,GBP,USA,New York,On-site,5-7 years,Master's degree,Woman,White
2023-04-12,Computing or Tech,Computing or Tech,Senior Product Manager,126285.776,80436.8,GBP,USA,New York,Hybrid,2-4 years,Master's degree,Man,White
2023-04-12,Insurance,Insurance,Senior Associate ,86871.74399999999,11261.152,GBP,USA,Tampa,Hybrid,8-10 years,College degree,Man,White
2023-04-12,Education (Primary/Secondary),Education (Primary/Secondary),School librarian,86067.376,0.0,GBP,USA,Andover,On-site,11-20 years,Master's degree,Woman,White
2023-04-12,Engineering or Manufacturing,"Marketing, Advertising & PR",Senior Proposal Coordinator ,69175.648,1608.7359999999999,GBP,USA,Richardson,Hybrid,5-7 years,College degree,Woman,White
2023-04-12,Computing or Tech,"Marketing, Advertising & PR",Marketing Associate,48262.08,804.3679999999999,GBP,USA,Cleveland,Hybrid,5-7 years,College degree,Man,White
2023-04-12,Education (Primary/Secondary),Education (Primary/Secondary),special education teacher ,41231.903679999996,0.0,GBP,USA,Rochester,On-site,5-7 years,Master's degree,Man,White
2023-04-12,Education (Higher Education),Libraries,Circulation Manager,37805.296,0.0,GBP,USA,Louisville,Hybrid,8-10 years,Master's degree,Man,White
2023-04-12,"Accounting, Banking & Finance",Compliance,BSA Specialist,56305.759999999995,2010.9199999999998,GBP,USA,Morgantown,Fully remote,8-10 years,College degree,Man,White
2023-04-12,Nonprofits,Nonprofits,Program Director,56305.759999999995,0.0,GBP,USA,Washington,Hybrid,5-7 years,Master's degree,Woman,"Native American or Alaska Native, White"
2023-04-12,Nonprofits,Computing or Tech,Database Manager,56305.759999999995,0.0,GBP,USA,Washington,Hybrid,5-7 years,College degree,Woman,White
2023-04-12,Entertainment,Entertainment,Stage Manager ,88480.48,0.0,GBP,Isle of Man,I travel ,Other/it's complicated,21-30 years,2 associates degrees,Man,White
2023-04-12,Media & Digital,Media & Digital,assistant tech editor,96524.16,0.0,GBP,USA,San Francisco,Hybrid,11-20 years,College degree,Woman,White
2023-04-12,Business or Consulting,Construction,Project Engineer 1,48744.7008,1809.828,GBP,USA,Bloomington,Hybrid,8-10 years,Master's degree,Woman,White
2023-04-12,Nonprofits,fundraising,Development Associate,63343.979999999996,0.0,GBP,USA,New York City,Hybrid,8-10 years,Master's degree,Woman,White
2023-04-12,Insurance,Insurance,Commercial Insurance Underwriter,72093.090736,3217.4719999999998,GBP,USA,Hartford,Hybrid,5-7 years,College degree,Man,White
2023-04-12,Law,Law,Deputy District Attorney,94915.424,0.0,GBP,USA,"I'm too identifiable if I narrow to city- but I am in SoCal, if that helps!",Hybrid,5-7 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-12,Health care,Social Work,Certified recovery coach,38609.664,0.0,GBP,USA,Amesbury,Hybrid,2-4 years,College degree,Man,White
2023-04-12,Computing or Tech,Computing or Tech,Senior Engineering Manager,166504.176,20109.2,GBP,USA,Cambridge,Fully remote,21-30 years,College degree,Woman,White
2023-04-12,Engineering or Manufacturing,Administration,Administrative Assistant,41827.136,965.2416,GBP,USA,New York,Hybrid,11-20 years,Some college,Non-binary,White
2023-04-12,"Accounting, Banking & Finance",Art & Design,Experience Designer,88673.52832,6837.128,GBP,USA,Columbus,Hybrid,5-7 years,College degree,Woman,White
2023-04-12,Computing or Tech,Computing or Tech,Product Owner,96524.16,0.0,GBP,USA,Kansas City,Other/it's complicated,11-20 years,College degree,Woman,White
2023-04-12,Business or Consulting,Engineering or Manufacturing,Managing Engineer,148808.08,20109.2,GBP,USA,Boston,Hybrid,11-20 years,PhD,Woman,White
2023-04-12,"Accounting, Banking & Finance","Accounting, Banking & Finance",bookkeeper ii,50675.184,402.18399999999997,GBP,USA,Livermore,On-site,8-10 years,College degree,Woman,White
2023-04-12,"Accounting, Banking & Finance",Project Management/Scrum Master,Sr. Agile Project Manager,104567.84,8043.679999999999,GBP,USA,Chicago,Hybrid,8-10 years,College degree,Man,White
2023-04-12,Education (Primary/Secondary),Education (Higher Education),Classroom teacher. (Extracurricular: Theatre Director/Designer),49253.061376,0.0,GBP,USA,Hastings ,On-site,11-20 years,Master's degree,Woman,White
2023-04-12,Computing or Tech,Computing or Tech,Technical Writer,88480.48,0.0,GBP,USA,Park City,Fully remote,21-30 years,College degree,Woman,White
2023-04-12,"Marketing, Advertising & PR","Marketing, Advertising & PR",director of content,96524.16,0.0,GBP,USA,Burleson ,Fully remote,2-4 years,College degree,Woman,White
2023-04-12,Law,Law,Associate ,237288.56,60327.6,GBP,USA,Washington DC,Hybrid,2-4 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-12,Social Work,Social Work,Intimate partner violence program coordinator ,72393.12,0.0,GBP,USA,Kansas City ,On-site,11-20 years,Master's degree,Woman,White
2023-04-12,Computing or Tech,Computing or Tech,Software Developer,53088.288,0.0,GBP,USA,Cleveland,Fully remote,11-20 years,College degree,Man,White
2023-04-12,Education (Higher Education),Education (Higher Education),Associate Professor,59040.6112,0.0,GBP,USA,Fredonia (near Buffalo),Other/it's complicated,11-20 years,PhD,Woman,White
2023-04-12,Education (Higher Education),Science,Associate Professor,101802.492,0.0,GBP,Australia,Adelaide,On-site,11-20 years,PhD,Man,White
2023-04-12,Insurance,Insurance,Property claims adjuster,68952.033696,6434.9439999999995,GBP,USA,San Antonio ,Hybrid,11-20 years,College degree,Man,"Hispanic, Latino, or Spanish origin"
2023-04-12,"Marketing, Advertising & PR",Media & Digital,Campaign insights analyst,62740.704,0.0,GBP,USA,New York ,Fully remote,2-4 years,Master's degree,Man,White
2023-04-12,Health care,Recruitment or HR,OD Manager,43000.0,0.0,GBP,UK,Southampton,Hybrid,5-7 years,Master's degree,Woman,White
2023-04-12,Health care,Computing or Tech,Senior IT Compliance Analyst,120655.2,16087.359999999999,GBP,USA,St. Louis,Fully remote,2-4 years,Master's degree,Woman,White
2023-04-12,Law,Nonprofits,Senior Staff Attorney,94915.424,0.0,GBP,USA,NYC,Hybrid,11-20 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-12,Business or Consulting,Education (Higher Education),Director of Grants Compliance and Project Manager,60327.6,6434.9439999999995,GBP,USA,Cleveland,Fully remote,5-7 years,Master's degree,Man,White
2023-04-12,Engineering or Manufacturing,Engineering or Manufacturing,R&D Associate,65636.4288,6434.9439999999995,GBP,USA,Montvale,Hybrid,2-4 years,College degree,Woman,White
2023-04-12,Computing or Tech,Computing or Tech,Database Administrator,118255.42,77123.1,GBP,Australia,Sydney,Fully remote,11-20 years,College degree,Man,White
2023-04-12,Computing or Tech,Computing or Tech,Senior Software Engineer,100000.0,10000.0,GBP,UK,London,Fully remote,8-10 years,Master's degree,Non-binary,White
2023-04-12,Media & Digital,Media & Digital,Staff Writer,57914.496,0.0,GBP,USA,New York,Hybrid,5-7 years,Master's degree,Woman,White
2023-04-12,Utilities & Telecommunications,"Accounting, Banking & Finance",AP Specialist,58316.68,0.0,GBP,USA,Chicago,Hybrid,8-10 years,Master's degree,Man,White
2023-04-12,Nonprofits,Government Affairs & Lobbying,Deputy Executive Director,40218.4,0.0,GBP,USA,Sioux Falls,Hybrid,5-7 years,College degree,Non-binary,White
2023-04-12,Business or Consulting,Computing or Tech,Analytics Director,169721.648,0.0,GBP,USA,Atlanta,Hybrid,11-20 years,College degree,Man,White
2023-04-12,Education (Higher Education),"Galleries, Libraries, Archives & Museums",Public Services Supervisor,38609.664,0.0,GBP,USA,Chicago suburbs,On-site,5-7 years,Master's degree,Woman,White
2023-04-12,"Accounting, Banking & Finance",Law,Assistant General Counsel,120655.2,16087.359999999999,GBP,USA,Denver,Hybrid,11-20 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-12,"Accounting, Banking & Finance","Accounting, Banking & Finance",Senior Manager,61065.9125,5957.65,GBP,Uganda,"St. John's, NL",Hybrid,8-10 years,"Professional degree (MD, JD, etc.)",Man,White
2023-04-12,Utilities & Telecommunications,Computing or Tech,Technical specialist ,64000.0,3000.0,GBP,UK,Reading,Hybrid,31-40 years,College degree,Man,Middle Eastern or Northern African
2023-04-12,Engineering or Manufacturing,Utilities & Telecommunications,Associate,104567.84,17696.095999999998,GBP,USA,Orlando,On-site,11-20 years,College degree,Man,White
2023-04-12,Education (Higher Education),Administration,Director of Alumni Affairs,71281.48342399999,0.0,GBP,USA,Champaign,On-site,5-7 years,Master's degree,Woman,White
2023-04-12,"Accounting, Banking & Finance",Risk Management/Appraisal,Real Estate Evaluator,56064.4496,7239.312,GBP,USA,Spokane,On-site,11-20 years,College degree,Woman,White
2023-04-12,Education (Higher Education),Media & Digital,Multimedia Specialist,32174.719999999998,0.0,GBP,USA,Gainesville,Hybrid,5-7 years,College degree,Woman,White
2023-04-12,Engineering or Manufacturing,Administration,Project Coordinator,39317.50784,1608.7359999999999,GBP,USA,Rochester,On-site,11-20 years,College degree,Woman,White
2023-04-12,Property or Construction,Property or Construction,Senior Environmental Manager ,70000.0,5000.0,GBP,UK,Swindon,Hybrid,8-10 years,Master's degree,Man,White
2023-04-12,Education (Higher Education),Education (Higher Education),Professor of Communication,50675.184,0.0,GBP,USA,Chicago Suburbs,On-site,11-20 years,PhD,Woman,White
2023-04-12,Education (Primary/Secondary),Education (Primary/Secondary),Director of World Languages,86992.3992,0.0,GBP,USA,a suburb of Boston,On-site,11-20 years,"Professional degree (MD, JD, etc.)",Non-binary,White
2023-04-12,Computing or Tech,Computing or Tech,Chief Software Architect,120655.2,8043.679999999999,GBP,USA,"Omaha, NE",Hybrid,11-20 years,Some college,Man,White
2023-04-12,Nonprofits,Fundraising,Director of Development,71106.1312,0.0,GBP,USA,Concord,On-site,11-20 years,Master's degree,Woman,White
2023-04-12,Health care,Health care,Certified registered nurse anesthetist,123872.67199999999,16087.359999999999,GBP,USA,Jacksonville,On-site,1 year or less,Doctor of nursing practice,Woman,White
2023-04-12,Utilities & Telecommunications,Computing or Tech,Head of Technology,193048.32,56305.759999999995,GBP,USA,Durham ,Hybrid,11-20 years,College degree,Man,White
2023-04-12,Computing or Tech,"Marketing, Advertising & PR",Marketing Campaigns Manager,110198.416,0.0,GBP,USA,Alexandria,Fully remote,8-10 years,College degree,Woman,White
2023-04-12,Insurance,Insurance,Field adjuster,56305.759999999995,20109.2,GBP,USA,Absecon,Fully remote,2-4 years,College degree,Man,White
2023-04-12,Business or Consulting,Business or Consulting,Consultant,89284.848,6434.9439999999995,GBP,USA,Chicago,Fully remote,2-4 years,PhD,Man,White
2023-04-12,Computing or Tech,Computing or Tech,Robotics Software Engineer ,155243.024,30565.984,GBP,USA,Pittsburgh ,Fully remote,5-7 years,Master's degree,Man,White
2023-04-12,Utilities & Telecommunications,Property or Construction,Program Manager,108589.68,8043.679999999999,GBP,USA,Minneapolis,Fully remote,11-20 years,College degree,Man,White
2023-04-12,Media & Digital,Media & Digital,Deputy editor for news,95719.792,4021.8399999999997,GBP,USA,"Melville, NY",Hybrid,21-30 years,College degree,Woman,Asian or Asian American
2023-04-12,Nonprofits,Agriculture or Forestry,Program director ,73197.488,0.0,GBP,USA,Columbus ,Fully remote,2-4 years,PhD,Man,White
2023-04-12,Health care,Administration,Senior Credentialing Associate ,60327.6,0.0,GBP,USA,Atlanta,Fully remote,2-4 years,Some college,Woman,White
2023-04-12,Computing or Tech,Customer success ,Customer Success Lead,80436.8,12065.52,GBP,USA,Richmond ,Fully remote,8-10 years,College degree,Woman,White
2023-04-12,Media & Digital,Computing or Tech,Non-English Language Content Editor,39414.032,965.2416,GBP,USA,Louisville,Fully remote,11-20 years,College degree,Woman,White
2023-04-12,Hospitality & Events,Hospitality & Events,Restaurant Manager,37000.928,0.0,GBP,USA,Lexington,On-site,11-20 years,Master's degree,Woman,White
2023-04-12,Utilities & Telecommunications,"Marketing, Advertising & PR",PR & media executive,32000.0,0.0,GBP,UK,Cambridgeshire,Other/it's complicated,2-4 years,College degree,Woman,White
2023-04-12,Media & Digital,Media & Digital,Senior Producer,82045.536,0.0,GBP,USA,New York,Hybrid,11-20 years,College degree,Woman,White
2023-04-12,Hospitality & Events,Hospitality & Events,Private Events & Group Sales Coordinator ,46653.344,0.0,GBP,USA,Seattle ,On-site,2-4 years,Some college,Woman,White
2023-04-12,Hospitality & Events,Hospitality & Events,Event Planner / Coordinator ,48262.08,0.0,GBP,USA,Austin,Hybrid,11-20 years,College degree,Woman,White
2023-04-12,Engineering or Manufacturing,Computing or Tech,Software Engineer,154438.656,16087.359999999999,GBP,USA,San Francisco ,Fully remote,11-20 years,Master's degree,Man,White
2023-04-12,"Accounting, Banking & Finance","Accounting, Banking & Finance",Compliance Specialist ,72393.12,6434.9439999999995,GBP,USA,Escondido ,Fully remote,5-7 years,College degree,Man,White
2023-04-12,Engineering or Manufacturing,Law,Global Trade Licensing,83654.272,3217.4719999999998,GBP,USA,Des Moines,Fully remote,2-4 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-12,Computing or Tech,Transport or Logistics,Database Engineer,74001.856,0.0,GBP,USA,Johnstown,Hybrid,11-20 years,Master's degree,Man,White
2023-04-12,Education (Higher Education),Administration,Sr Project Manager,72393.12,0.0,GBP,USA,New York City,Hybrid,8-10 years,PhD,Woman,White
2023-04-12,Education (Higher Education),Education (Higher Education),Associate Professor of Practice,78828.064,0.0,GBP,USA,Lincoln,On-site,11-20 years,PhD,Man,White
2023-04-12,Property or Construction,,Program supervisor adult mental health,91697.95199999999,0.0,GBP,USA,Oregon City,Hybrid,8-10 years,Master's degree,Woman,White
2023-04-12,"Marketing, Advertising & PR","Marketing, Advertising & PR",Content Manager,99902.50559999999,0.0,GBP,USA,Los Angeles,Fully remote,5-7 years,College degree,Woman,Asian or Asian American
2023-04-12,Sales,Administration,Project Coordinator Supervisor ,38480.96512,0.0,GBP,USA,Hillsboro,On-site,5-7 years,Master's degree,Woman,White
2023-04-12,Retail,Software engineering ,Lead software engineer ,136742.56,0.0,GBP,USA,St Louis ,Hybrid,21-30 years,College degree,Man,White
2023-04-12,"Accounting, Banking & Finance","Accounting, Banking & Finance",Product and pricing program manager,50293.1092,0.0,GBP,USA,Colorado Springs,Fully remote,5-7 years,Some college,Woman,White
2023-04-12,"Accounting, Banking & Finance",Computing or Tech,Business analyst,61968.51072,6434.9439999999995,GBP,USA,Merrimack,Other/it's complicated,5-7 years,College degree,Woman,White
2023-04-12,Engineering or Manufacturing,Administration,Administrative Assistant ,37805.296,0.0,GBP,USA,Marysville ,Hybrid,11-20 years,College degree,Woman,White
2023-04-12,Health care,Health care,Live in caregiver,15134.988287999999,0.0,GBP,USA,South Gate,Other/it's complicated,11-20 years,College degree,Woman,Black or African American
2023-04-12,"Accounting, Banking & Finance","Accounting, Banking & Finance",Relationship Manager,100546.0,25136.5,GBP,USA,Seattle,Hybrid,5-7 years,College degree,Man,White
2023-04-12,Education (Higher Education),Administration,School Manager,55705.714344,0.0,GBP,Ireland,Cork,Other/it's complicated,11-20 years,Master's degree,Woman,White
2023-04-12,Property or Construction,Property or Construction,Vice President Administration & HR,84458.64,40218.4,GBP,USA,Chicago,On-site,11-20 years,College degree,Woman,White
2023-04-12,Nonprofits,Business or Consulting,Associate Director,99339.44799999999,5630.576,GBP,USA,Boston,Hybrid,5-7 years,"Professional degree (MD, JD, etc.)",Man,White
2023-04-12,Education (Higher Education),Education (Higher Education),Research and Reference Law Librarian,60327.6,0.0,GBP,USA,State College ,On-site,8-10 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-12,Education (Higher Education),Administration,Division Manager,73599.67199999999,0.0,GBP,USA,Berkeley,Hybrid,8-10 years,Master's degree,Woman,White
2023-04-12,Law,Law,Attorney,77219.328,32174.719999999998,GBP,USA,"Overland Park, KS",Hybrid,8-10 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-12,Education (Primary/Secondary),Sales,Sales Support Manager,42631.504,4021.8399999999997,GBP,USA,Denver,Fully remote,2-4 years,Master's degree,Woman,White
2023-04-12,Law,Law,Attorney,104567.84,5630.576,GBP,USA,"Brea, CA",Hybrid,8-10 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-12,Engineering or Manufacturing,Engineering or Manufacturing,Project Engineer ,77862.82239999999,4424.023999999999,GBP,USA,Cincinnati,Hybrid,11-20 years,Master's degree,Man,White
2023-04-12,Education (Higher Education),Education (Higher Education),Curriculum Developer,28052.334,723.9312,GBP,USA,Sacramento,Fully remote,8-10 years,College degree,Woman,White
2023-04-12,Education (Higher Education),Education (Higher Education),Librarian,43435.871999999996,0.0,GBP,USA,Columbus,Hybrid,5-7 years,Master's degree,Non-binary,White
2023-04-12,Nonprofits,Government Affairs & Lobbying,"Senior Director, Government Relations",53892.655999999995,0.0,GBP,USA,DC,Hybrid,8-10 years,Master's degree,Man,White
2023-04-12,Health care,Computing or Tech,Systems Analyst II,64212.697439999996,563.0576,GBP,USA,New Haven,Fully remote,2-4 years,College degree,Woman,Black or African American
2023-04-12,"Accounting, Banking & Finance",Law Enforcement & Security,Strategies Analyst IV,112611.51999999999,12065.52,GBP,USA,Wilmington,Hybrid,11-20 years,Some college,Man,"Hispanic, Latino, or Spanish origin"
2023-04-12,Engineering or Manufacturing,Engineering or Manufacturing,Technical Writer,36552.306,1740.586,GBP,Germany,Berlin,Hybrid,2-4 years,Master's degree,Woman,White
2023-04-12,Health care,Health care,Exercise Physiologist,45848.975999999995,0.0,GBP,USA,New Providence,On-site,5-7 years,Master's degree,Man,White
2023-04-12,Nonprofits,Government Affairs & Lobbying,Legislative analyst,49468.632,0.0,GBP,USA,Washington,Hybrid,2-4 years,College degree,Woman,White
2023-04-12,Property or Construction,Business or Consulting,Senior Project Manager,126494.91167999999,4021.8399999999997,GBP,USA,Seattle,Hybrid,8-10 years,College degree,Woman,White
2023-04-12,Education (Higher Education),Fundraising,Associate Director of Stewardship and Donor Relations,51278.46,0.0,GBP,USA,Springfield,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-12,Engineering or Manufacturing,Quality Assurance,Consultant - Quality Assurance,77520.966,8043.679999999999,GBP,USA,Terre Haute,On-site,11-20 years,College degree,Woman,White
2023-04-12,Computing or Tech,Sales,Senior Director,148808.08,100546.0,GBP,USA,Rockford,Fully remote,11-20 years,College degree,Man,White
2023-04-12,Property or Construction,Computing or Tech,Engineering manager,83548.128,0.0,GBP,Germany,Munich,Hybrid,8-10 years,College degree,Man,White
2023-04-12,Education (Higher Education),Administration,Senior Academic Program Coordinator,41991.227072,0.0,GBP,USA,Tallahassee,On-site,8-10 years,PhD,Man,White
2023-04-12,Computing or Tech,Sales,"Director, Enterprise Programs",120655.2,48262.08,GBP,USA,Boston,Hybrid,8-10 years,College degree,Man,White
2023-04-12,Nonprofits,Administration,Executive Assistant/Project Manager,54697.024,0.0,GBP,USA,New Haven,Hybrid,21-30 years,Some college,Woman,White
2023-04-12,"Marketing, Advertising & PR","Marketing, Advertising & PR",Senior Social Media Manager ,50000.0,0.0,GBP,UK,London,Hybrid,11-20 years,College degree,Woman,White
2023-04-12,"Accounting, Banking & Finance","Accounting, Banking & Finance",Lead Software Engineer,193048.32,48262.08,GBP,USA,Philadelphia,Fully remote,11-20 years,College degree,Man,White
2023-04-12,Education (Higher Education),Computing or Tech,Instructional Technologist,40220.813104,0.0,GBP,USA,"Nashville, TN",Hybrid,2-4 years,Master's degree,Man,White
2023-04-12,Education (Higher Education),Administration,Admin Coordinator,47661.2,0.0,GBP,Uganda,Toronto,Hybrid,11-20 years,Some college,Woman,White
2023-04-12,Business or Consulting,Nonprofits,Senior Account Executive,65958.17599999999,0.0,GBP,USA,Vancouver,Fully remote,5-7 years,College degree,Man,"Asian or Asian American, White"
2023-04-12,Hospitality & Events,Recruitment or HR,Human Resources Generalist,51865.64864,1447.8624,GBP,USA,New York,On-site,2-4 years,Some college,Woman,White
2023-04-12,Engineering or Manufacturing,"Marketing, Advertising & PR",Designer,57914.496,0.0,GBP,USA,St. Louis,Fully remote,11-20 years,College degree,Man,White
2023-04-12,Nonprofits,Administration,Director of Operations,72393.12,804.3679999999999,GBP,USA,New York City,On-site,8-10 years,Master's degree,Woman,White
2023-04-12,Education (Higher Education),"Marketing, Advertising & PR",Senior Communications Manager,88480.48,6434.9439999999995,GBP,USA,New York,Hybrid,8-10 years,College degree,Woman,White
2023-04-12,Media & Digital,Computing or Tech,Product Manager ,100385.1264,10038.512639999999,GBP,USA,New York,Hybrid,11-20 years,Master's degree,Man,White
2023-04-12,Computing or Tech,Business or Consulting,Project Manager,86871.74399999999,17696.095999999998,GBP,USA,Chapel Hill,Fully remote,2-4 years,College degree,Man,White
2023-04-12,Nonprofits,Government & Public Administration,"Senior associate, editing",64349.439999999995,0.0,GBP,USA,Washington,Hybrid,5-7 years,Master's degree,Man,White
2023-04-12,Nonprofits,Research,"Senior Manager, Research & Innovation",72393.12,2413.104,GBP,USA,Chicago,Fully remote,8-10 years,Master's degree,Woman,White
2023-04-12,Education (Primary/Secondary),"Marketing, Advertising & PR",Strategic Communications Coordinator,50273.0,0.0,GBP,USA,Columbus,On-site,5-7 years,Master's degree,Woman,White
2023-04-12,Engineering or Manufacturing,Business or Consulting,Director of Program Management,148808.08,12869.887999999999,GBP,USA,San Diego,Hybrid,11-20 years,Master's degree,Man,Asian or Asian American
2023-04-12,Media & Digital,Media & Digital,Director of Report Editing,77566.814976,0.0,GBP,USA,New York City,Fully remote,5-7 years,College degree,Woman,White
2023-04-12,Education (Higher Education),Science,Data Analyst,59186.201808,0.0,GBP,USA,Philadelphia,Fully remote,2-4 years,Master's degree,Woman,Asian or Asian American
2023-04-12,Education (Higher Education),Education (Higher Education),Academic Advisor,38776.972544,0.0,GBP,USA,Lexington,On-site,11-20 years,Master's degree,Woman,White
2023-04-12,Media & Digital,Recruitment or HR,HRBP,42644.356999999996,4351.465,GBP,Spain,Barcelona,Hybrid,11-20 years,College degree,Woman,White
2023-04-12,Computing or Tech,Science,Senior Research Manager,140764.4,21717.935999999998,GBP,USA,Portland,Fully remote,11-20 years,PhD,Woman,White
2023-04-12,Engineering or Manufacturing,Engineering or Manufacturing,Software Engineer ,98132.896,5630.576,GBP,USA,Ann Arbor ,On-site,11-20 years,Master's degree,Man,White
2023-04-12,Insurance,Insurance,Adjuster,47661.2,3574.59,GBP,Uganda,Winnipeg,Hybrid,21-30 years,Some college,Man,White
2023-04-12,Utilities & Telecommunications,Business or Consulting,Project Specialist,68371.28,2413.104,GBP,USA,Seattle,Hybrid,11-20 years,College degree,Woman,Asian or Asian American
2023-04-12,Health care,Law,Contracts Team Lead,104567.84,20913.568,GBP,USA,waltham,Fully remote,5-7 years,"Professional degree (MD, JD, etc.)",Man,White
2023-04-12,Art & Design,Art & Design,Painter/illustrator self-employed,201092.0,0.0,GBP,USA,New York City,On-site,31-40 years,College degree,Man,White
2023-04-12,Computing or Tech,Computing or Tech,Software developer,40000.0,0.0,GBP,UK,Oxford,Hybrid,2-4 years,Some college,Woman,White
2023-04-12,Business or Consulting,Government & Public Administration,Project Manager,108509.2432,8043.679999999999,GBP,USA,Baltimore,Fully remote,11-20 years,Master's degree,Woman,White
2023-04-12,Nonprofits,"Accounting, Banking & Finance",Finance director,67927.268864,0.0,GBP,USA,Portland,Fully remote,11-20 years,College degree,Man,White
2023-04-12,Education (Higher Education),Education (Higher Education),Lecturer,53000.0,0.0,GBP,UK,Edinburgh,Hybrid,11-20 years,PhD,Man,White
2023-04-12,Nonprofits,Computing or Tech,Staff Solutions Engineer,114220.256,0.0,GBP,USA,Chicago,Fully remote,8-10 years,College degree,Man,Black or African American
2023-04-12,Business or Consulting,"Accounting, Banking & Finance",Vice President,80436.8,24131.04,GBP,USA,Memphis,On-site,11-20 years,College degree,Woman,White
2023-04-12,"Accounting, Banking & Finance",Computing or Tech,Senior Scrum Master,96524.16,16087.359999999999,GBP,USA,Milwaukee,Fully remote,11-20 years,Master's degree,Man,White
2023-04-12,Law,Computing or Tech,Manager of Information Services,82045.536,0.0,GBP,USA,Detroit,Hybrid,11-20 years,College degree,Man,"Asian or Asian American, White"
2023-04-12,Hospitality & Events,Hospitality & Events,Bartender,48262.08,0.0,GBP,USA,Boston,On-site,8-10 years,College degree,Man,White
2023-04-12,"Accounting, Banking & Finance","Accounting, Banking & Finance",Senior Payroll Specialist,58557.990399999995,8043.679999999999,GBP,USA,San Diego,Hybrid,2-4 years,College degree,Man,"Hispanic, Latino, or Spanish origin"
2023-04-12,Health care,Computing or Tech,Senior Project Manager,101350.368,0.0,GBP,USA,Boston,Fully remote,5-7 years,College degree,Woman,White
2023-04-12,Utilities & Telecommunications,Business or Consulting,Sr Transmission Accounts Consultant ,82849.904,5630.576,GBP,USA,Houston,Hybrid,8-10 years,Master's degree,Man,White
2023-04-12,"Marketing, Advertising & PR","Marketing, Advertising & PR",Senior Analyst,92502.31999999999,0.0,GBP,USA,Minneapolis,Fully remote,21-30 years,College degree,Man,White
2023-04-12,Computing or Tech,Recruitment or HR,Recruiting Operations Manager,125481.408,0.0,GBP,USA,Boston,Hybrid,8-10 years,College degree,Woman,White
2023-04-12,Education (Higher Education),Education (Higher Education),Associate Director,48262.08,0.0,GBP,USA,Philadelphia,Hybrid,5-7 years,Master's degree,Woman,White
2023-04-12,Engineering or Manufacturing,Engineering or Manufacturing,Project Engineer ,56597.674999999996,10723.77,GBP,Uganda,Sudbury ,,5-7 years,Master's degree,Man,White
2023-04-12,Computing or Tech,"Marketing, Advertising & PR",Marketing Manager,72308.66136,0.0,GBP,USA,metro NYC,Fully remote,11-20 years,College degree,Man,Black or African American
2023-04-12,Health care,Education (Higher Education),Psychologist,115024.624,804.3679999999999,GBP,USA,Houston,Hybrid,11-20 years,PhD,Woman,White
2023-04-12,Transport or Logistics,Customs Brokerage,Customs Brokerage Manager,936923.020192,16087.359999999999,GBP,USA,Twin Cities,Fully remote,11-20 years,College degree,Woman,White
2023-04-12,Nonprofits,Nonprofits,Executive Director,125481.408,133525.088,GBP,USA,Los Angeles,On-site,8-10 years,Master's degree,Man,White
2023-04-12,Computing or Tech,Computing or Tech,Chief Engineer,164694.348,0.0,GBP,USA,Hanover,Fully remote,8-10 years,College degree,Man,White
2023-04-12,Engineering or Manufacturing,Engineering or Manufacturing,Flight Test Engineer,98132.896,4826.208,GBP,USA,Seattle,On-site,5-7 years,College degree,Man,White
